,slope_percentage,slope_degrees,length,stop_id,seq_stop_id,timedelta_from_origin_0,timedelta_from_origin_1,timedelta_from_origin_2,timedelta_from_origin_3,timedelta_from_origin_4,timedelta_from_origin_5,timedelta_from_origin_6,timedelta_from_origin_7,timedelta_from_origin_8,timedelta_from_origin_9,timedelta_from_origin_10,timedelta_from_origin_11,timedelta_from_origin_12,timedelta_from_origin_13,timedelta_from_origin_14,timedelta_from_origin_15,timedelta_from_origin_16,timedelta_from_origin_17,timedelta_from_origin_18,timedelta_from_origin_19,timedelta_from_origin_20,timedelta_from_origin_21,timedelta_from_origin_22,timedelta_from_origin_23,boardings_0,alightings_0,boardings_1,alightings_1,boardings_2,alightings_2,boardings_3,alightings_3,boardings_4,alightings_4,boardings_5,alightings_5,boardings_6,alightings_6,boardings_7,alightings_7,boardings_8,alightings_8,boardings_9,alightings_9,boardings_10,alightings_10,boardings_11,alightings_11,boardings_12,alightings_12,boardings_13,alightings_13,boardings_14,alightings_14,boardings_15,alightings_15,boardings_16,alightings_16,boardings_17,alightings_17,boardings_18,alightings_18,boardings_19,alightings_19,boardings_20,alightings_20,boardings_21,alightings_21,boardings_22,alightings_22,boardings_23,alightings_23,stop_id_end,seq_stop_id_end,timedelta_from_origin_0_end,timedelta_from_origin_1_end,timedelta_from_origin_2_end,timedelta_from_origin_3_end,timedelta_from_origin_4_end,timedelta_from_origin_5_end,timedelta_from_origin_6_end,timedelta_from_origin_7_end,timedelta_from_origin_8_end,timedelta_from_origin_9_end,timedelta_from_origin_10_end,timedelta_from_origin_11_end,timedelta_from_origin_12_end,timedelta_from_origin_13_end,timedelta_from_origin_14_end,timedelta_from_origin_15_end,timedelta_from_origin_16_end,timedelta_from_origin_17_end,timedelta_from_origin_18_end,timedelta_from_origin_19_end,timedelta_from_origin_20_end,timedelta_from_origin_21_end,timedelta_from_origin_22_end,timedelta_from_origin_23_end,boardings_0_end,alightings_0_end,boardings_1_end,alightings_1_end,boardings_2_end,alightings_2_end,boardings_3_end,alightings_3_end,boardings_4_end,alightings_4_end,boardings_5_end,alightings_5_end,boardings_6_end,alightings_6_end,boardings_7_end,alightings_7_end,boardings_8_end,alightings_8_end,boardings_9_end,alightings_9_end,boardings_10_end,alightings_10_end,boardings_11_end,alightings_11_end,boardings_12_end,alightings_12_end,boardings_13_end,alightings_13_end,boardings_14_end,alightings_14_end,boardings_15_end,alightings_15_end,boardings_16_end,alightings_16_end,boardings_17_end,alightings_17_end,boardings_18_end,alightings_18_end,boardings_19_end,alightings_19_end,boardings_20_end,alightings_20_end,boardings_21_end,alightings_21_end,boardings_22_end,alightings_22_end,boardings_23_end,alightings_23_end
38,-4.608842502227904,-2.638804895758754,45.232460036464545,3957.0,15.0,929.0,998.5,741.0,,,884.0,934.0,1003.5,1095.0,1131.5,1127.0,1116.0,1138.0,1144.0,1139.0,1143.0,1194.0,1246.0,1264.0,1265.5,1124.0,1048.0,1007.0,921.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2307692307692308,1.0,1.2352941176470589,1.0,1.08,1.0909090909090908,1.3488372093023255,1.0731707317073171,1.119047619047619,1.1914893617021276,1.119047619047619,1.1555555555555554,1.3478260869565215,1.0930232558139534,1.3604651162790695,1.1372549019607845,1.625,1.2727272727272727,1.4454545454545455,1.3454545454545457,1.5257731958762886,1.2142857142857142,1.4666666666666666,1.1388888888888888,1.4565217391304348,1.3225806451612905,1.2926829268292683,1.0952380952380951,1.131578947368421,1.0625,1.4,1.25,1.3225806451612905,1.2857142857142858,1.1111111111111112,1.0,,,936.2222222222222,1005.3518518518518,745.2592592592592,,,892.7037037037037,941.9629629629629,1010.2592592592592,1102.4074074074074,1140.9444444444443,1135.148148148148,1122.851851851852,1147.6296296296296,1152.7037037037037,1149.5555555555557,1152.6296296296296,1206.4074074074074,1257.111111111111,1272.888888888889,1275.5925925925926,1132.7962962962963,1056.7037037037037,1014.2222222222222,928.4074074074074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.8121140669651155,1.0381512557208035,214.24914192515826,,,936.2222222222222,1005.3518518518518,745.2592592592592,,,892.7037037037037,941.9629629629629,1010.2592592592592,1102.4074074074074,1140.9444444444443,1135.148148148148,1122.851851851852,1147.6296296296296,1152.7037037037037,1149.5555555555557,1152.6296296296296,1206.4074074074074,1257.111111111111,1272.888888888889,1275.5925925925926,1132.7962962962963,1056.7037037037037,1014.2222222222222,928.4074074074074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3418.0,16.0,968.0,1035.5,764.0,,,931.0,977.0,1040.0,1135.0,1182.5,1171.0,1153.0,1190.0,1191.0,1196.0,1195.0,1261.0,1306.0,1312.0,1320.0,1171.5,1095.0,1046.0,961.0,1.3846153846153846,1.25,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2790697674418603,1.1666666666666667,1.1914893617021276,1.1176470588235294,1.319148936170213,1.2222222222222223,1.1578947368421053,1.213114754098361,1.1388888888888888,1.1466666666666667,1.2549019607843137,1.236842105263158,1.3548387096774193,1.3582089552238803,1.5142857142857142,1.2741935483870968,1.5125,1.4303797468354431,1.46875,1.2150537634408602,1.4761904761904765,1.351351351351351,1.7322834645669292,1.2777777777777777,1.6521739130434785,1.3636363636363635,1.28125,1.358974358974359,1.2708333333333333,1.2777777777777777,1.351851851851852,1.0909090909090908,1.3220338983050848,1.05,1.5333333333333334,1.0
40,2.1950584308683436,1.2574739025680364,125.0154472121194,3418.0,16.0,968.0,1035.5,764.0,,,931.0,977.0,1040.0,1135.0,1182.5,1171.0,1153.0,1190.0,1191.0,1196.0,1195.0,1261.0,1306.0,1312.0,1320.0,1171.5,1095.0,1046.0,961.0,1.3846153846153846,1.25,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2790697674418603,1.1666666666666667,1.1914893617021276,1.1176470588235294,1.319148936170213,1.2222222222222223,1.1578947368421053,1.213114754098361,1.1388888888888888,1.1466666666666667,1.2549019607843137,1.236842105263158,1.3548387096774193,1.3582089552238803,1.5142857142857142,1.2741935483870968,1.5125,1.4303797468354431,1.46875,1.2150537634408602,1.4761904761904765,1.351351351351351,1.7322834645669292,1.2777777777777777,1.6521739130434785,1.3636363636363635,1.28125,1.358974358974359,1.2708333333333333,1.2777777777777777,1.351851851851852,1.0909090909090908,1.3220338983050848,1.05,1.5333333333333334,1.0,,,986.3857142857142,1070.2285714285715,780.7142857142857,,,944.9285714285714,998.1714285714286,1065.6285714285714,1158.9571428571428,1207.2,1196.6285714285714,1174.7285714285715,1213.0285714285715,1216.6285714285714,1223.6714285714286,1222.857142857143,1285.142857142857,1335.3428571428572,1344.6857142857143,1344.5142857142857,1200.2857142857142,1116.9142857142858,1068.1,984.0285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,-0.12546285995587653,-0.07188488589331206,9.999999999919964,,,986.3857142857142,1070.2285714285715,780.7142857142857,,,944.9285714285714,998.1714285714286,1065.6285714285714,1158.9571428571428,1207.2,1196.6285714285714,1174.7285714285715,1213.0285714285715,1216.6285714285714,1223.6714285714286,1222.857142857143,1285.142857142857,1335.3428571428572,1344.6857142857143,1344.5142857142857,1200.2857142857142,1116.9142857142858,1068.1,984.0285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.8,1072.9,782.0,,,946.0,999.8,1067.6,1160.8,1209.1,1198.6,1176.4,1214.8,1218.6,1225.8,1225.0,1287.0,1337.6,1347.2,1346.4,1202.5,1118.6,1069.8,985.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.1964339326966514,0.11254820820630584,9.999999999919964,,,987.8,1072.9,782.0,,,946.0,999.8,1067.6,1160.8,1209.1,1198.6,1176.4,1214.8,1218.6,1225.8,1225.0,1287.0,1337.6,1347.2,1346.4,1202.5,1118.6,1069.8,985.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.2142857142857,1075.5714285714287,783.2857142857143,,,947.0714285714286,1001.4285714285714,1069.5714285714287,1162.642857142857,1211.0,1200.5714285714287,1178.0714285714287,1216.5714285714287,1220.5714285714287,1227.9285714285713,1227.142857142857,1288.857142857143,1339.857142857143,1349.7142857142858,1348.2857142857142,1204.7142857142858,1120.2857142857142,1071.5,987.5714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,-1.289222108895922,-0.7386289364118066,155.45894034754838,,,989.2142857142857,1075.5714285714287,783.2857142857143,,,947.0714285714286,1001.4285714285714,1069.5714285714287,1162.642857142857,1211.0,1200.5714285714287,1178.0714285714287,1216.5714285714287,1220.5714285714287,1227.9285714285713,1227.142857142857,1288.857142857143,1339.857142857143,1349.7142857142858,1348.2857142857142,1204.7142857142858,1120.2857142857142,1071.5,987.5714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.8428571428572,1118.3142857142857,803.8571428571429,,,964.2142857142857,1027.4857142857143,1101.1142857142856,1192.1285714285714,1241.4,1232.1142857142856,1204.8142857142857,1244.9142857142856,1252.1142857142856,1261.9857142857143,1261.4285714285713,1318.5714285714287,1375.9714285714285,1389.942857142857,1378.4571428571428,1240.142857142857,1147.2571428571428,1098.7,1015.9142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.06104916935629843,0.03497859312344492,9.105292634331818,,,1011.8428571428572,1118.3142857142857,803.8571428571429,,,964.2142857142857,1027.4857142857143,1101.1142857142856,1192.1285714285714,1241.4,1232.1142857142856,1204.8142857142857,1244.9142857142856,1252.1142857142856,1261.9857142857143,1261.4285714285713,1318.5714285714287,1375.9714285714285,1389.942857142857,1378.4571428571428,1240.142857142857,1147.2571428571428,1098.7,1015.9142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.2571428571429,1120.9857142857143,805.1428571428571,,,965.2857142857143,1029.1142857142856,1103.0857142857144,1193.9714285714285,1243.3,1234.0857142857144,1206.4857142857143,1246.6857142857143,1254.0857142857144,1264.1142857142856,1263.5714285714287,1320.4285714285713,1378.2285714285715,1392.4571428571428,1380.3428571428572,1242.357142857143,1148.942857142857,1100.4,1017.6857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,-0.5539198805376894,-0.3173694675386981,20.00000000021737,,,1013.2571428571429,1120.9857142857143,805.1428571428571,,,965.2857142857143,1029.1142857142856,1103.0857142857144,1193.9714285714285,1243.3,1234.0857142857144,1206.4857142857143,1246.6857142857143,1254.0857142857144,1264.1142857142856,1263.5714285714287,1320.4285714285713,1378.2285714285715,1392.4571428571428,1380.3428571428572,1242.357142857143,1148.942857142857,1100.4,1017.6857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.0857142857143,1126.3285714285714,807.7142857142857,,,967.4285714285714,1032.3714285714286,1107.0285714285715,1197.6571428571428,1247.1,1238.0285714285715,1209.8285714285714,1250.2285714285715,1258.0285714285715,1268.3714285714286,1267.857142857143,1324.142857142857,1382.7428571428572,1397.4857142857143,1384.1142857142856,1246.7857142857142,1152.3142857142857,1103.8,1021.2285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.5955100714583197,0.34119810423077424,29.776964038978804,,,1016.0857142857143,1126.3285714285714,807.7142857142857,,,967.4285714285714,1032.3714285714286,1107.0285714285715,1197.6571428571428,1247.1,1238.0285714285715,1209.8285714285714,1250.2285714285715,1258.0285714285715,1268.3714285714286,1267.857142857143,1324.142857142857,1382.7428571428572,1397.4857142857143,1384.1142857142856,1246.7857142857142,1152.3142857142857,1103.8,1021.2285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.1129032258063,1144.5806451612902,812.741935483871,,,972.1451612903226,1038.1290322580646,1113.516129032258,1203.241935483871,1252.8709677419354,1244.774193548387,1216.1774193548388,1257.0645161290322,1265.4193548387098,1276.4354838709678,1276.8064516129032,1332.9032258064517,1392.1612903225807,1408.516129032258,1392.3225806451612,1255.1935483870968,1160.967741935484,1114.3387096774193,1028.483870967742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,-0.478211583447869,-0.27399296585629196,16.21986342548189,,,1025.1129032258063,1144.5806451612902,812.741935483871,,,972.1451612903226,1038.1290322580646,1113.516129032258,1203.241935483871,1252.8709677419354,1244.774193548387,1216.1774193548388,1257.0645161290322,1265.4193548387098,1276.4354838709678,1276.8064516129032,1332.9032258064517,1392.1612903225807,1408.516129032258,1392.3225806451612,1255.1935483870968,1160.967741935484,1114.3387096774193,1028.483870967742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.725806451613,1160.1612903225807,816.483870967742,,,975.7903225806451,1042.258064516129,1118.032258064516,1206.983870967742,1256.741935483871,1249.5483870967741,1220.8548387096773,1262.1290322580646,1270.8387096774193,1282.3709677419354,1283.6129032258063,1339.8064516129032,1399.3225806451612,1417.032258064516,1398.6451612903227,1261.3870967741937,1167.9354838709678,1123.1774193548388,1033.967741935484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1.054214612504613,0.6039981051571818,2.5822360431548077,,,1032.725806451613,1160.1612903225807,816.483870967742,,,975.7903225806451,1042.258064516129,1118.032258064516,1206.983870967742,1256.741935483871,1249.5483870967741,1220.8548387096773,1262.1290322580646,1270.8387096774193,1282.3709677419354,1283.6129032258063,1339.8064516129032,1399.3225806451612,1417.032258064516,1398.6451612903227,1261.3870967741937,1167.9354838709678,1123.1774193548388,1033.967741935484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.532258064516,1167.9516129032259,818.3548387096774,,,977.6129032258065,1044.3225806451612,1120.2903225806451,1208.8548387096773,1258.6774193548388,1251.9354838709678,1223.1935483870968,1264.6612903225807,1273.5483870967741,1285.3387096774193,1287.016129032258,1343.258064516129,1402.9032258064517,1421.2903225806451,1401.8064516129032,1264.483870967742,1171.4193548387098,1127.5967741935483,1036.7096774193549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,-0.13916118592864302,-0.07973343478733924,10.000000000137334,,,1036.532258064516,1167.9516129032259,818.3548387096774,,,977.6129032258065,1044.3225806451612,1120.2903225806451,1208.8548387096773,1258.6774193548388,1251.9354838709678,1223.1935483870968,1264.6612903225807,1273.5483870967741,1285.3387096774193,1287.016129032258,1343.258064516129,1402.9032258064517,1421.2903225806451,1401.8064516129032,1264.483870967742,1171.4193548387098,1127.5967741935483,1036.7096774193549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.3387096774193,1175.741935483871,820.2258064516129,,,979.4354838709677,1046.3870967741937,1122.5483870967741,1210.725806451613,1260.6129032258063,1254.3225806451612,1225.532258064516,1267.1935483870968,1276.258064516129,1288.3064516129032,1290.4193548387098,1346.7096774193549,1406.483870967742,1425.5483870967741,1404.967741935484,1267.5806451612902,1174.9032258064517,1132.016129032258,1039.4516129032259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,4.860015256505309,2.782394355289177,234.6900653737639,,,1040.3387096774193,1175.741935483871,820.2258064516129,,,979.4354838709677,1046.3870967741937,1122.5483870967741,1210.725806451613,1260.6129032258063,1254.3225806451612,1225.532258064516,1267.1935483870968,1276.258064516129,1288.3064516129032,1290.4193548387098,1346.7096774193549,1406.483870967742,1425.5483870967741,1404.967741935484,1267.5806451612902,1174.9032258064517,1132.016129032258,1039.4516129032259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3420.0,18.0,1135.5,1370.5,867.0,,,1025.0,1098.0,1179.0,1257.5,1309.0,1314.0,1284.0,1330.5,1344.0,1362.5,1375.5,1433.0,1496.0,1532.0,1484.0,1345.0,1262.0,1242.5,1108.0,1.8387096774193548,1.6341463414634143,1.6666666666666667,2.0,1.75,1.25,0.0,0.0,0.0,0.0,2.108108108108108,1.0,2.6132075471698117,1.5438596491228067,4.228187919463087,1.7234042553191489,3.5625,1.6964285714285714,2.4916201117318435,1.529032258064516,2.2938144329896906,1.7873563218390804,2.456410256410257,1.818181818181818,3.1712707182320443,2.493589743589744,2.914798206278027,2.2871287128712874,2.817708333333333,2.123456790123457,2.654205607476636,2.0663265306122454,2.570135746606335,2.139784946236559,2.9953488372093022,2.2195121951219514,2.729857819905213,2.437185929648241,2.414364640883978,2.0327868852459017,2.0429447852760743,2.3647798742138364,2.453333333333333,1.9925925925925927,2.2573529411764706,2.2459016393442623,1.7179487179487178,1.6166666666666667
51,2.4238249897461617,1.3884775576564277,104.64267628940252,3420.0,18.0,1135.5,1370.5,867.0,,,1025.0,1098.0,1179.0,1257.5,1309.0,1314.0,1284.0,1330.5,1344.0,1362.5,1375.5,1433.0,1496.0,1532.0,1484.0,1345.0,1262.0,1242.5,1108.0,1.8387096774193548,1.6341463414634143,1.6666666666666667,2.0,1.75,1.25,0.0,0.0,0.0,0.0,2.108108108108108,1.0,2.6132075471698117,1.5438596491228067,4.228187919463087,1.7234042553191489,3.5625,1.6964285714285714,2.4916201117318435,1.529032258064516,2.2938144329896906,1.7873563218390804,2.456410256410257,1.818181818181818,3.1712707182320443,2.493589743589744,2.914798206278027,2.2871287128712874,2.817708333333333,2.123456790123457,2.654205607476636,2.0663265306122454,2.570135746606335,2.139784946236559,2.9953488372093022,2.2195121951219514,2.729857819905213,2.437185929648241,2.414364640883978,2.0327868852459017,2.0429447852760743,2.3647798742138364,2.453333333333333,1.9925925925925927,2.2573529411764706,2.2459016393442623,1.7179487179487178,1.6166666666666667,,,1155.841463414634,1393.7682926829268,887.780487804878,,,1046.9512195121952,1118.1951219512196,1202.4146341463415,1274.3292682926829,1330.3658536585365,1334.0487804878048,1305.0731707317073,1355.5243902439024,1368.7317073170732,1388.1097560975609,1399.060975609756,1457.2926829268292,1527.0243902439024,1562.7317073170732,1507.8536585365853,1369.439024390244,1285.7073170731708,1265.1829268292684,1129.3658536585365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.0,0.0,191.01070747346148,,,1155.841463414634,1393.7682926829268,887.780487804878,,,1046.9512195121952,1118.1951219512196,1202.4146341463415,1274.3292682926829,1330.3658536585365,1334.0487804878048,1305.0731707317073,1355.5243902439024,1368.7317073170732,1388.1097560975609,1399.060975609756,1457.2926829268292,1527.0243902439024,1562.7317073170732,1507.8536585365853,1369.439024390244,1285.7073170731708,1265.1829268292684,1129.3658536585365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.7439024390244,1432.5487804878048,922.4146341463414,,,1083.5365853658536,1151.8536585365853,1241.439024390244,1302.378048780488,1365.9756097560976,1367.4634146341464,1340.1951219512196,1397.2317073170732,1409.9512195121952,1430.7926829268292,1438.3292682926829,1497.780487804878,1578.7317073170732,1613.9512195121952,1547.6097560975609,1410.1707317073171,1325.219512195122,1302.9878048780488,1164.9756097560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2.103126289789965,1.204824985833305,81.25836892642928,,,1189.7439024390244,1432.5487804878048,922.4146341463414,,,1083.5365853658536,1151.8536585365853,1241.439024390244,1302.378048780488,1365.9756097560976,1367.4634146341464,1340.1951219512196,1397.2317073170732,1409.9512195121952,1430.7926829268292,1438.3292682926829,1497.780487804878,1578.7317073170732,1613.9512195121952,1547.6097560975609,1410.1707317073171,1325.219512195122,1302.9878048780488,1164.9756097560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3438.0,19.0,1205.0,1450.0,938.0,,,1100.0,1167.0,1259.0,1315.0,1382.0,1382.5,1356.0,1416.0,1428.5,1450.0,1456.0,1516.0,1602.0,1637.0,1565.5,1428.5,1343.0,1320.0,1181.0,2.1666666666666665,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,1.0,1.4230769230769231,1.125,1.3492063492063493,1.4888888888888892,1.390625,1.4210526315789471,1.2816901408450705,1.2105263157894737,1.2075471698113207,1.2173913043478262,1.1791044776119404,1.1836734693877549,1.2857142857142858,1.1052631578947372,1.3559322033898304,1.2888888888888892,1.4444444444444444,1.225,1.3859649122807018,1.180327868852459,1.25,1.2391304347826086,1.388059701492537,1.1836734693877549,1.2244897959183674,1.22,1.1875,1.1944444444444444,1.3928571428571428,1.0555555555555556,1.2307692307692308,1.125,1.4166666666666667,1.0833333333333333,1.2307692307692308,1.3333333333333333
54,2.8844097789366354,1.652186972210731,148.76644476069123,3438.0,19.0,1205.0,1450.0,938.0,,,1100.0,1167.0,1259.0,1315.0,1382.0,1382.5,1356.0,1416.0,1428.5,1450.0,1456.0,1516.0,1602.0,1637.0,1565.5,1428.5,1343.0,1320.0,1181.0,2.1666666666666665,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,1.0,1.4230769230769231,1.125,1.3492063492063493,1.4888888888888892,1.390625,1.4210526315789471,1.2816901408450705,1.2105263157894737,1.2075471698113207,1.2173913043478262,1.1791044776119404,1.1836734693877549,1.2857142857142858,1.1052631578947372,1.3559322033898304,1.2888888888888892,1.4444444444444444,1.225,1.3859649122807018,1.180327868852459,1.25,1.2391304347826086,1.388059701492537,1.1836734693877549,1.2244897959183674,1.22,1.1875,1.1944444444444444,1.3928571428571428,1.0555555555555556,1.2307692307692308,1.125,1.4166666666666667,1.0833333333333333,1.2307692307692308,1.3333333333333333,,,1247.2608695652175,1417.304347826087,977.304347826087,,,1143.5652173913043,1220.7391304347825,1322.4782608695652,1400.1304347826087,1440.7826086956522,1444.2391304347825,1429.391304347826,1487.4782608695652,1495.108695652174,1512.4347826086957,1515.304347826087,1586.0,1662.3478260869565,1697.7826086956522,1647.5,1492.1521739130435,1392.391304347826,1371.0434782608695,1232.0434782608695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.0,0.0,13.92815897420769,,,1247.2608695652175,1417.304347826087,977.304347826087,,,1143.5652173913043,1220.7391304347825,1322.4782608695652,1400.1304347826087,1440.7826086956522,1444.2391304347825,1429.391304347826,1487.4782608695652,1495.108695652174,1512.4347826086957,1515.304347826087,1586.0,1662.3478260869565,1697.7826086956522,1647.5,1492.1521739130435,1392.391304347826,1371.0434782608695,1232.0434782608695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.5434782608695,1413.2173913043478,982.2173913043479,,,1149.0108695652175,1227.4565217391305,1330.413043478261,1410.7717391304348,1448.1304347826087,1451.9565217391305,1438.5652173913043,1496.413043478261,1503.4347826086957,1520.2391304347825,1522.7173913043478,1594.75,1669.891304347826,1705.3804347826087,1657.75,1500.108695652174,1398.5652173913043,1377.4239130434783,1238.4239130434783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,-1.0080481501998426,-0.5775494832775264,22.15292559082809,,,1252.5434782608695,1413.2173913043478,982.2173913043479,,,1149.0108695652175,1227.4565217391305,1330.413043478261,1410.7717391304348,1448.1304347826087,1451.9565217391305,1438.5652173913043,1496.413043478261,1503.4347826086957,1520.2391304347825,1522.7173913043478,1594.75,1669.891304347826,1705.3804347826087,1657.75,1500.108695652174,1398.5652173913043,1377.4239130434783,1238.4239130434783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.4673913043478,1407.086956521739,989.5869565217391,,,1157.179347826087,1237.5326086956522,1342.3152173913043,1426.733695652174,1459.1521739130435,1463.5326086956522,1452.3260869565217,1509.8152173913043,1515.9239130434783,1531.945652173913,1533.836956521739,1607.875,1681.2065217391305,1716.7771739130435,1673.125,1512.0434782608695,1407.8260869565217,1386.9945652173913,1247.9945652173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.477930179330791,0.27383173685874757,39.9999999998754,,,1260.4673913043478,1407.086956521739,989.5869565217391,,,1157.179347826087,1237.5326086956522,1342.3152173913043,1426.733695652174,1459.1521739130435,1463.5326086956522,1452.3260869565217,1509.8152173913043,1515.9239130434783,1531.945652173913,1533.836956521739,1607.875,1681.2065217391305,1716.7771739130435,1673.125,1512.0434782608695,1407.8260869565217,1386.9945652173913,1247.9945652173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.0326086956522,1398.9130434782608,999.4130434782609,,,1168.070652173913,1250.9673913043478,1358.1847826086957,1448.016304347826,1473.8478260869565,1478.9673913043478,1470.6739130434783,1527.6847826086957,1532.5760869565217,1547.554347826087,1548.6630434782608,1625.375,1696.2934782608695,1731.9728260869565,1693.625,1527.9565217391305,1420.1739130434783,1399.7554347826087,1260.7554347826087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,-0.3947579047190514,-0.22617844382826904,79.99999999975171,,,1271.0326086956522,1398.9130434782608,999.4130434782609,,,1168.070652173913,1250.9673913043478,1358.1847826086957,1448.016304347826,1473.8478260869565,1478.9673913043478,1470.6739130434783,1527.6847826086957,1532.5760869565217,1547.554347826087,1548.6630434782608,1625.375,1696.2934782608695,1731.9728260869565,1693.625,1527.9565217391305,1420.1739130434783,1399.7554347826087,1260.7554347826087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292.163043478261,1382.5652173913043,1019.0652173913044,,,1189.8532608695652,1277.836956521739,1389.9239130434783,1490.5815217391305,1503.2391304347825,1509.836956521739,1507.3695652173913,1563.4239130434783,1565.8804347826087,1578.7717391304348,1578.3152173913043,1660.375,1726.4673913043478,1762.3641304347825,1734.625,1559.7826086956522,1444.8695652173913,1425.2771739130435,1286.2771739130435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.26747811569312124,0.1532533059327206,30.000000000330147,,,1292.163043478261,1382.5652173913043,1019.0652173913044,,,1189.8532608695652,1277.836956521739,1389.9239130434783,1490.5815217391305,1503.2391304347825,1509.836956521739,1507.3695652173913,1563.4239130434783,1565.8804347826087,1578.7717391304348,1578.3152173913043,1660.375,1726.4673913043478,1762.3641304347825,1734.625,1559.7826086956522,1444.8695652173913,1425.2771739130435,1286.2771739130435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.086956521739,1376.4347826086957,1026.4347826086957,,,1198.0217391304348,1287.913043478261,1401.8260869565217,1506.5434782608695,1514.2608695652175,1521.413043478261,1521.1304347826087,1576.8260869565217,1578.3695652173913,1590.4782608695652,1589.4347826086957,1673.5,1737.7826086956522,1773.7608695652175,1750.0,1571.7173913043478,1454.1304347826087,1434.8478260869565,1295.8478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
