1,3,0.7525857377779114
2,3,0.7645617854549759
3,3,0.754218835219392
4,3,0.7566684813491663
1,5,0.7547632010332189
2,5,0.7618399563858415
3,5,0.758301578790647
4,5,0.760206858911914
1,7,0.7563962984746996
2,7,0.7566684811220392
3,7,0.7604790418512742
4,7,0.7670114316171969
1,10,0.7569406640613994
2,10,0.7583015788230938
3,10,0.7678279805650644
4,10,0.7648339683618893
5,14,0.7814371258458432 - con 10000 epochs
