0,1,116.5738178859695,0.0,7,15263.731429551144,804.5753067370447,0
0,1,191.85900207071256,-1.0403584228486171,7,15147.157611665174,804.5753067370447,1
0,1,284.9421360004926,-1.2125806512560016,6.800466637846459,14955.298609594462,804.5753067370447,1
0,1,280.0694045859434,-1.879144961716991,6.504126816405947,14670.356473593969,804.5753067370447,1
0,1,273.8975648595765,-1.1904269221490522,6.212854635636566,14390.287069008025,804.5753067370447,1
0,1,29.99999999973602,0.8539283804314697,5.928001168182606,14116.38950414845,804.5753067370447,0
0,1,106.39058638689289,1.1740486929823264,5.928001168182606,14086.389504148714,804.5753067370447,0
0,1,93.28563800149846,-0.8396343721102454,5.928001168182606,13979.99891776182,804.5753067370447,0
0,1,23.474750066048273,0.377394373970381,5.928001168182606,13886.713279760323,804.5753067370447,0
0,1,200.4919347050784,-0.9622037512851741,5.928001168182606,13863.238529694274,804.5753067370447,0
0,1,39.999999999938154,0.05667900433267567,5.928001168182606,13662.746594989196,804.5753067370447,1
0,1,19.999999999792635,0.06813861702829448,5.865601168182702,13622.746594989258,804.5753067370447,1
0,1,3.9858422356783194,-0.029678667838776682,5.8344011681830255,13602.746594989465,804.5753067370447,1
0,1,10.000000000090495,0.06636006602695464,5.828183254295367,13598.760752753786,804.5753067370447,0
0,1,40.42882572396002,-0.1497466637844199,5.828183254295367,13588.760752753697,804.5753067370447,0
0,1,195.41373567021856,0.46982442160692783,5.828183254295367,13548.331927029736,804.5753067370447,0
0,1,132.32711141271557,1.1946089350744153,5.828183254295367,13352.918191359517,804.5753067370447,0
0,1,10.000000000100044,-0.07420160439742296,5.828183254295367,13220.591079946802,804.5753067370447,0
0,1,14.728980698364921,0.12434874612353264,5.828183254295367,13210.591079946702,804.5753067370447,0
0,1,74.06101491017307,0.0,5.828183254295367,13195.862099248337,804.5753067370447,0
0,1,122.14099651617016,-1.7190341670676659,5.828183254295367,13121.801084338163,804.5753067370447,1
0,1,349.18885507926643,-1.6106044146025773,5.70115661791855,12999.660087821994,804.5753067370447,1
0,1,174.1697136972307,-0.9875099858611419,5.338000208636113,12650.471232742728,804.5753067370447,0
